pos,corr_resp,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,key_resp.keys,key_resp.corr,key_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,
-50.0,x,,,,,7,2,30,0,468.837645099964,469.83763210009784,469.83763210009784,469.83763210009784,469.83763210009784,469.83763210009784,470.8375671003014,470.8375671003014,x,1,0.8779973993077874,260426,001,2022-10-06_22h08.04.920,Tutorial_04,2022.2.2,60.218218746219776,
-50.0,x,,,,,7,3,31,0,471.73733740020543,472.7381080002524,472.7381080002524,472.7381080002524,472.7381080002524,472.7381080002524,473.7375455000438,473.7375455000438,x,1,0.7183697996661067,260426,001,2022-10-06_22h08.04.920,Tutorial_04,2022.2.2,60.218218746219776,
150.0,v,,,,,8,0,32,1,474.4703744002618,475.4706250000745,475.4706250000745,475.4706250000745,475.4706250000745,475.4706250000745,476.4716512002051,476.4716512002051,v,1,0.39957299968227744,260426,001,2022-10-06_22h08.04.920,Tutorial_04,2022.2.2,60.218218746219776,
150.0,v,,,,,8,1,33,1,476.90375469997525,477.9038891000673,477.9038891000673,477.9038891000673,477.9038891000673,477.9038891000673,478.9038178003393,478.9038178003393,v,1,1.2850071997381747,260426,001,2022-10-06_22h08.04.920,Tutorial_04,2022.2.2,60.218218746219776,
-50.0,x,,,,,8,2,34,0,480.22038369998336,481.2218912001699,481.2218912001699,481.2218912001699,481.2218912001699,481.2218912001699,482.22029320010915,482.22029320010915,x,1,1.1562018995173275,260426,001,2022-10-06_22h08.04.920,Tutorial_04,2022.2.2,60.218218746219776,
50.0,corr_resp,,,,,8,3,35,2,483.40363140031695,484.4035942000337,484.4035942000337,484.4035942000337,484.4035942000337,484.4035942000337,485.40339790005237,485.40339790005237,c,0,1.1253549000248313,260426,001,2022-10-06_22h08.04.920,Tutorial_04,2022.2.2,60.218218746219776,
150.0,v,,,,,9,0,36,1,486.5534858000465,487.55352530023083,487.55352530023083,487.55352530023083,487.55352530023083,487.55352530023083,488.5535210003145,488.5535210003145,v,1,0.869181499350816,260426,001,2022-10-06_22h08.04.920,Tutorial_04,2022.2.2,60.218218746219776,
50.0,corr_resp,,,,,9,1,37,2,489.4538847003132,490.4534765002318,490.4534765002318,490.4534765002318,490.4534765002318,490.4534765002318,491.4532926999964,491.4532926999964,c,0,0.891123800072819,260426,001,2022-10-06_22h08.04.920,Tutorial_04,2022.2.2,60.218218746219776,
150.0,v,,,,,9,2,38,1,492.36988150002435,493.36990890000015,493.36990890000015,493.36990890000015,493.36990890000015,493.36990890000015,494.3698905003257,494.3698905003257,v,1,1.0858786995522678,260426,001,2022-10-06_22h08.04.920,Tutorial_04,2022.2.2,60.218218746219776,
-150.0,z,,,,,9,3,39,3,495.48641719995067,496.48660250008106,496.48660250008106,496.48660250008106,496.48660250008106,496.48660250008106,497.48649650020525,497.48649650020525,z,1,1.0698094996623695,260426,001,2022-10-06_22h08.04.920,Tutorial_04,2022.2.2,60.218218746219776,
50.0,corr_resp,,,,,10,0,40,2,498.5862815002911,499.58630560012534,499.58630560012534,499.58630560012534,499.58630560012534,499.58630560012534,500.5863243001513,500.5863243001513,c,0,1.149215899873525,260426,001,2022-10-06_22h08.04.920,Tutorial_04,2022.2.2,60.218218746219776,
-150.0,z,,,,,10,1,41,3,501.75294010015205,502.75298510026187,502.75298510026187,502.75298510026187,502.75298510026187,502.75298510026187,503.7529345001094,503.7529345001094,z,1,0.7783932997845113,260426,001,2022-10-06_22h08.04.920,Tutorial_04,2022.2.2,60.218218746219776,
150.0,v,,,,,10,2,42,1,504.5529237999581,505.5529808001593,505.5529808001593,505.5529808001593,505.5529808001593,505.5529808001593,506.5527484002523,506.5527484002523,v,1,0.8182889996096492,260426,001,2022-10-06_22h08.04.920,Tutorial_04,2022.2.2,60.218218746219776,
150.0,v,,,,,10,3,43,1,507.40274400031194,508.40285390010104,508.40285390010104,508.40285390010104,508.40285390010104,508.40285390010104,509.40264090010896,509.40264090010896,v,1,0.6942715994082391,260426,001,2022-10-06_22h08.04.920,Tutorial_04,2022.2.2,60.218218746219776,
-50.0,x,,,,,11,0,44,0,510.1195209999569,511.1194478003308,511.1194478003308,511.1194478003308,511.1194478003308,511.1194478003308,512.1192018999718,512.1192018999718,x,1,0.7133619994856417,260426,001,2022-10-06_22h08.04.920,Tutorial_04,2022.2.2,60.218218746219776,
-50.0,x,,,,,11,1,45,0,512.8524740999565,513.8523543002084,513.8523543002084,513.8523543002084,513.8523543002084,513.8523543002084,514.8524454999715,514.8524454999715,x,1,0.4435808998532593,260426,001,2022-10-06_22h08.04.920,Tutorial_04,2022.2.2,60.218218746219776,
150.0,v,,,,,11,2,46,1,515.3190896003507,516.319160300307,516.319160300307,516.319160300307,516.319160300307,516.319160300307,517.3190735001117,517.3190735001117,v,1,1.0992465997114778,260426,001,2022-10-06_22h08.04.920,Tutorial_04,2022.2.2,60.218218746219776,
-50.0,x,,,,,11,3,47,0,518.4356281002983,519.4356387001462,519.4356387001462,519.4356387001462,519.4356387001462,519.4356387001462,520.4353325003758,520.4353325003758,x,1,2.462994299829006,260426,001,2022-10-06_22h08.04.920,Tutorial_04,2022.2.2,60.218218746219776,
50.0,corr_resp,,,,,12,0,48,2,522.9188790000044,523.918871300295,523.918871300295,523.918871300295,523.918871300295,523.918871300295,524.9187711002305,524.9187711002305,c,0,0.9870691997930408,260426,001,2022-10-06_22h08.04.920,Tutorial_04,2022.2.2,60.218218746219776,
50.0,corr_resp,,,,,12,1,49,2,525.9354046001099,526.9353876002133,526.9353876002133,526.9353876002133,526.9353876002133,526.9353876002133,527.9352102000266,527.9352102000266,c,0,0.8034664993174374,260426,001,2022-10-06_22h08.04.920,Tutorial_04,2022.2.2,60.218218746219776,
-150.0,z,,,,,12,2,50,3,528.7683958001435,529.7684859000146,529.7684859000146,529.7684859000146,529.7684859000146,529.7684859000146,530.7685679001734,530.7685679001734,z,1,1.1057467996142805,260426,001,2022-10-06_22h08.04.920,Tutorial_04,2022.2.2,60.218218746219776,
50.0,corr_resp,,,,,12,3,51,2,531.901837900281,532.9018065002747,532.9018065002747,532.9018065002747,532.9018065002747,532.9018065002747,533.9016656000167,533.9016656000167,c,0,0.7147773997858167,260426,001,2022-10-06_22h08.04.920,Tutorial_04,2022.2.2,60.218218746219776,
-150.0,z,,,,,13,0,52,3,534.6350669004023,535.6350384000689,535.6350384000689,535.6350384000689,535.6350384000689,535.6350384000689,536.6349692000076,536.6349692000076,z,1,0.4815885997377336,260426,001,2022-10-06_22h08.04.920,Tutorial_04,2022.2.2,60.218218746219776,
150.0,v,,,,,13,1,53,1,537.1349237002432,538.1350253000855,538.1350253000855,538.1350253000855,538.1350253000855,538.1350253000855,539.1349145001732,539.1349145001732,v,1,1.7794379997067153,260426,001,2022-10-06_22h08.04.920,Tutorial_04,2022.2.2,60.218218746219776,
50.0,corr_resp,,,,,13,2,54,2,540.9347765003331,541.9347014999948,541.9347014999948,541.9347014999948,541.9347014999948,541.9347014999948,542.9350801999681,542.9350801999681,c,0,1.1229135994799435,260426,001,2022-10-06_22h08.04.920,Tutorial_04,2022.2.2,60.218218746219776,
150.0,v,,,,,13,3,55,1,544.0847324002534,545.0846350002103,545.0846350002103,545.0846350002103,545.0846350002103,545.0846350002103,546.0845315000042,546.0845315000042,v,1,0.6190169998444617,260426,001,2022-10-06_22h08.04.920,Tutorial_04,2022.2.2,60.218218746219776,
50.0,corr_resp,,,,,14,0,56,2,546.7344635003246,547.7346403002739,547.7346403002739,547.7346403002739,547.7346403002739,547.7346403002739,548.7342928000726,548.7342928000726,c,0,0.5908004995435476,260426,001,2022-10-06_22h08.04.920,Tutorial_04,2022.2.2,60.218218746219776,
-50.0,x,,,,,14,1,57,0,549.3512027002871,550.3512193001807,550.3512193001807,550.3512193001807,550.3512193001807,550.3512193001807,551.3509860001504,551.3509860001504,x,1,0.9638709994032979,260426,001,2022-10-06_22h08.04.920,Tutorial_04,2022.2.2,60.218218746219776,
50.0,corr_resp,,,,,14,2,58,2,552.334418500308,553.334506700281,553.334506700281,553.334506700281,553.334506700281,553.334506700281,554.3341692001559,554.3341692001559,c,0,0.674698599614203,260426,001,2022-10-06_22h08.04.920,Tutorial_04,2022.2.2,60.218218746219776,
50.0,corr_resp,,,,,14,3,59,2,555.0343343000859,556.0359654002823,556.0359654002823,556.0359654002823,556.0359654002823,556.0359654002823,557.0342144002207,557.0342144002207,c,0,0.5494049997068942,260426,001,2022-10-06_22h08.04.920,Tutorial_04,2022.2.2,60.218218746219776,
50.0,corr_resp,,,,,15,0,60,2,557.6006933003664,558.6008150000125,558.6008150000125,558.6008150000125,558.6008150000125,558.6008150000125,559.6019733999856,559.6019733999856,c,0,0.35897279996424913,260426,001,2022-10-06_22h08.04.920,Tutorial_04,2022.2.2,60.218218746219776,
150.0,v,,,,,15,1,61,1,559.9840957000852,560.9841008000076,560.9841008000076,560.9841008000076,560.9841008000076,560.9841008000076,561.9840885000303,561.9840885000303,v,1,0.7335399994626641,260426,001,2022-10-06_22h08.04.920,Tutorial_04,2022.2.2,60.218218746219776,
-150.0,z,,,,,15,2,62,3,562.7339387000538,563.7338835000992,563.7338835000992,563.7338835000992,563.7338835000992,563.7338835000992,564.7339519001544,564.7339519001544,z,1,0.5993634997867048,260426,001,2022-10-06_22h08.04.920,Tutorial_04,2022.2.2,60.218218746219776,
150.0,v,,,,,15,3,63,1,565.3505001999438,566.3506019003689,566.3506019003689,566.3506019003689,566.3506019003689,566.3506019003689,567.3505004001781,567.3505004001781,v,1,0.4568792995996773,260426,001,2022-10-06_22h08.04.920,Tutorial_04,2022.2.2,60.218218746219776,
150.0,v,,,,,16,0,64,1,567.8337755003013,568.8337365002371,568.8337365002371,568.8337365002371,568.8337365002371,568.8337365002371,569.8336541000754,569.8336541000754,v,1,0.7702843993902206,260426,001,2022-10-06_22h08.04.920,Tutorial_04,2022.2.2,60.218218746219776,
50.0,corr_resp,,,,,16,1,65,2,570.6336268000305,571.6336555001326,571.6336555001326,571.6336555001326,571.6336555001326,571.6336555001326,572.6169435000047,572.6169435000047,c,0,0.8829183001071215,260426,001,2022-10-06_22h08.04.920,Tutorial_04,2022.2.2,60.218218746219776,
50.0,corr_resp,,,,,16,2,66,2,573.5167881003581,574.5168584999628,574.5168584999628,574.5168584999628,574.5168584999628,574.5168584999628,575.5167937004007,575.5167937004007,c,0,2.1044676997698843,260426,001,2022-10-06_22h08.04.920,Tutorial_04,2022.2.2,60.218218746219776,
-50.0,x,,,,,16,3,67,0,577.6501335003413,578.6501263002865,578.6501263002865,578.6501263002865,578.6501263002865,578.6501263002865,579.6500069000758,579.6500069000758,x,1,0.9368293997831643,260426,001,2022-10-06_22h08.04.920,Tutorial_04,2022.2.2,60.218218746219776,
150.0,v,,,,,17,0,68,1,580.6165908002295,581.6166455000639,581.6166455000639,581.6166455000639,581.6166455000639,581.6166455000639,582.61656470038,582.61656470038,v,1,0.8949315999634564,260426,001,2022-10-06_22h08.04.920,Tutorial_04,2022.2.2,60.218218746219776,
50.0,corr_resp,,,,,17,1,69,2,583.5330751002766,584.5353804002516,584.5353804002516,584.5353804002516,584.5353804002516,584.5353804002516,585.5332320001908,585.5332320001908,c,0,0.7201487994752824,260426,001,2022-10-06_22h08.04.920,Tutorial_04,2022.2.2,60.218218746219776,
-50.0,x,,,,,17,2,70,0,586.2830616002902,587.2831027000211,587.2831027000211,587.2831027000211,587.2831027000211,587.2831027000211,588.2831320003606,588.2831320003606,x,1,0.40459719952195883,260426,001,2022-10-06_22h08.04.920,Tutorial_04,2022.2.2,60.218218746219776,
-50.0,x,,,,,17,3,71,0,588.7164598000236,589.716308800038,589.716308800038,589.716308800038,589.716308800038,589.716308800038,590.7164338002913,590.7164338002913,x,1,0.5290125999599695,260426,001,2022-10-06_22h08.04.920,Tutorial_04,2022.2.2,60.218218746219776,
-50.0,x,,,,,18,0,72,0,591.2662236001343,592.2674051001668,592.2674051001668,592.2674051001668,592.2674051001668,592.2674051001668,593.2660789000802,593.2660789000802,x,1,0.3262012000195682,260426,001,2022-10-06_22h08.04.920,Tutorial_04,2022.2.2,60.218218746219776,
-150.0,z,,,,,18,1,73,3,593.6162201003172,594.6162343001924,594.6162343001924,594.6162343001924,594.6162343001924,594.6162343001924,595.6161694000475,595.6161694000475,z,1,0.5967024997808039,260426,001,2022-10-06_22h08.04.920,Tutorial_04,2022.2.2,60.218218746219776,
-50.0,x,,,,,18,2,74,0,596.232782700099,597.2327336003073,597.2327336003073,597.2327336003073,597.2327336003073,597.2327336003073,598.2326257000677,598.2326257000677,x,1,0.9492684993892908,260426,001,2022-10-06_22h08.04.920,Tutorial_04,2022.2.2,60.218218746219776,
150.0,v,,,,,18,3,75,1,599.1991767999716,600.199247600045,600.199247600045,600.199247600045,600.199247600045,600.199247600045,601.1991515001282,601.1991515001282,v,1,0.994121799711138,260426,001,2022-10-06_22h08.04.920,Tutorial_04,2022.2.2,60.218218746219776,
-150.0,z,,,,,19,0,76,3,602.2158872000873,603.2158074001782,603.2158074001782,603.2158074001782,603.2158074001782,603.2158074001782,604.2158218002878,604.2158218002878,z,1,0.811570399440825,260426,001,2022-10-06_22h08.04.920,Tutorial_04,2022.2.2,60.218218746219776,
-50.0,x,,,,,19,1,77,0,605.0489865001291,606.049252900295,606.049252900295,606.049252900295,606.049252900295,606.049252900295,607.0491883000359,607.0491883000359,x,1,1.1200407994911075,260426,001,2022-10-06_22h08.04.920,Tutorial_04,2022.2.2,60.218218746219776,
-150.0,z,,,,,19,2,78,3,608.1990573001094,609.1989192003384,609.1989192003384,609.1989192003384,609.1989192003384,609.1989192003384,610.1990188001655,610.1990188001655,z,1,0.9127176995389163,260426,001,2022-10-06_22h08.04.920,Tutorial_04,2022.2.2,60.218218746219776,
50.0,corr_resp,,,,,19,3,79,2,611.1321962000802,612.1155165000819,612.1155165000819,612.1155165000819,612.1155165000819,612.1321129002608,613.1322746002115,613.1322746002115,c,0,1.1309810993261635,260426,001,2022-10-06_22h08.04.920,Tutorial_04,2022.2.2,60.218218746219776,
50.0,corr_resp,,,,,20,0,80,2,614.2820328003727,615.2821106002666,615.2821106002666,615.2821106002666,615.2821106002666,615.2821106002666,616.2820242000744,616.2820242000744,c,0,1.0646867994219065,260426,001,2022-10-06_22h08.04.920,Tutorial_04,2022.2.2,60.218218746219776,
-50.0,x,,,,,20,1,81,0,617.36530400021,618.3650489002466,618.3650489002466,618.3650489002466,618.3650489002466,618.3650489002466,619.3652872000821,619.3652872000821,x,1,0.5598098994232714,260426,001,2022-10-06_22h08.04.920,Tutorial_04,2022.2.2,60.218218746219776,
50.0,corr_resp,,,,,20,2,82,2,619.9487673002295,620.9485245002434,620.9485245002434,620.9485245002434,620.9485245002434,620.9485245002434,621.94900110038,621.94900110038,c,0,0.9187250998802483,260426,001,2022-10-06_22h08.04.920,Tutorial_04,2022.2.2,60.218218746219776,
-50.0,x,,,,,20,3,83,0,622.8983586002141,623.8983450001106,623.8983450001106,623.8983450001106,623.8983450001106,623.8983450001106,624.8983336002566,624.8983336002566,x,1,0.6506436998024583,260426,001,2022-10-06_22h08.04.920,Tutorial_04,2022.2.2,60.218218746219776,
150.0,v,,,,,21,0,84,1,625.5814284002408,626.5815230002627,626.5815230002627,626.5815230002627,626.5815230002627,626.5815230002627,627.5816273000091,627.5816273000091,c,0,0.5577838998287916,260426,001,2022-10-06_22h08.04.920,Tutorial_04,2022.2.2,60.218218746219776,
50.0,corr_resp,,,,,21,1,85,2,628.1648487001657,629.1481866003014,629.1481866003014,629.1481866003014,629.1481866003014,629.1649180999957,630.1647216002457,630.1647216002457,c,0,0.736778199672699,260426,001,2022-10-06_22h08.04.920,Tutorial_04,2022.2.2,60.218218746219776,
150.0,v,,,,,21,2,86,1,630.9314525001682,631.931324200239,631.931324200239,631.931324200239,631.931324200239,631.931324200239,632.9315231000073,632.9315231000073,c,0,5.649875499308109,260426,001,2022-10-06_22h08.04.920,Tutorial_04,2022.2.2,60.218218746219776,
-50.0,x,,,,,21,3,87,0,638.5978223001584,639.5978879001923,639.5978879001923,639.5978879001923,639.5978879001923,639.5978879001923,640.5978191001341,640.5978191001341,x,1,0.9031934998929501,260426,001,2022-10-06_22h08.04.920,Tutorial_04,2022.2.2,60.218218746219776,
-50.0,x,,,,,22,0,88,0,641.5311436001211,642.5309921000153,642.5309921000153,642.5309921000153,642.5309921000153,642.5309921000153,643.5310197002254,643.5310197002254,x,1,0.8766072997823358,260426,001,2022-10-06_22h08.04.920,Tutorial_04,2022.2.2,60.218218746219776,
-150.0,z,,,,,22,1,89,3,644.43108150037,645.430918500293,645.430918500293,645.430918500293,645.430918500293,645.430918500293,646.431032600347,646.431032600347,z,1,3.683939299546182,260426,001,2022-10-06_22h08.04.920,Tutorial_04,2022.2.2,60.218218746219776,
-150.0,z,,,,,22,2,90,3,650.147460500244,651.1473739002831,651.1473739002831,651.1473739002831,651.1473739002831,651.1473739002831,652.147139900364,652.147139900364,z,1,0.8063147994689643,260426,001,2022-10-06_22h08.04.920,Tutorial_04,2022.2.2,60.218218746219776,
-150.0,z,,,,,22,3,91,3,652.9804442999884,653.9804234001786,653.9804234001786,653.9804234001786,653.9804234001786,653.9804234001786,654.9803559002466,654.9803559002466,z,1,0.35168749978765845,260426,001,2022-10-06_22h08.04.920,Tutorial_04,2022.2.2,60.218218746219776,
150.0,v,,,,,23,0,92,1,655.3639402003027,656.3639724999666,656.3639724999666,656.3639724999666,656.3639724999666,656.3639724999666,657.3638403001241,657.3638403001241,v,1,1.150418299715966,260426,001,2022-10-06_22h08.04.920,Tutorial_04,2022.2.2,60.218218746219776,
-150.0,z,,,,,23,1,93,3,658.530369900167,659.5303547000512,659.5303547000512,659.5303547000512,659.5303547000512,659.5303547000512,660.5304549001157,660.5304549001157,z,1,0.8011692999862134,260426,001,2022-10-06_22h08.04.920,Tutorial_04,2022.2.2,60.218218746219776,
-50.0,x,,,,,23,2,94,0,661.3639956000261,662.3635548003949,662.3635548003949,662.3635548003949,662.3635548003949,662.3635548003949,663.3636040999554,663.3636040999554,x,1,1.0047467998228967,260426,001,2022-10-06_22h08.04.920,Tutorial_04,2022.2.2,60.218218746219776,
50.0,corr_resp,,,,,23,3,95,2,664.3968446003273,665.3968979003839,665.3968979003839,665.3968979003839,665.3968979003839,665.3968979003839,666.3968625003472,666.3968625003472,x,0,2.5503778997808695,260426,001,2022-10-06_22h08.04.920,Tutorial_04,2022.2.2,60.218218746219776,
